"seq ID","A1","R1","R2","R3","R4","R5","N1"
"14","1","2","1","1","2","1","N1=2,N2=1,N3=2,N4=2,N5=1,N6=2,N7=2,N8=2,N9=2,N10=2,N11=2,N12=2,N13=2,N14=2,N15=2,N16=2,N17=2"
"14","1","2","1","1","2","1","N1=2,N2=2,N3=2,N4=2,N5=2,N6=1,N7=2,N8=2,N9=1,N10=2,N11=1,N12=2,N13=1,N14=2,N15=1,N16=1,N17=2"
"15","1","1","2","1","1","2","N1=1,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=2,N9=2,N10=2,N11=2,N12=2,N13=2,N14=2,N15=2,N16=1,N17=1"
"15","1","1","2","1","1","2","N1=1,N2=2,N3=1,N4=2,N5=2,N6=2,N7=1,N8=1,N9=1,N10=1,N11=2,N12=1,N13=1,N14=2,N15=2,N16=2,N17=1"
"15","1","1","2","1","1","2","N1=1,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=1,N16=2,N17=2"
"15","1","1","2","1","1","2","N1=2,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=2,N14=1,N15=1,N16=2,N17=2"
"15","1","1","2","1","1","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=1,N10=1,N11=1,N12=2,N13=2,N14=1,N15=2,N16=1,N17=1"
"15","1","1","2","1","1","2","N1=1,N2=1,N3=1,N4=2,N5=1,N6=1,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=1,N14=2,N15=2,N16=2,N17=1"
"15","1","1","2","1","1","2","N1=2,N2=2,N3=1,N4=1,N5=1,N6=1,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=1,N14=1,N15=2,N16=2,N17=1"
"15","1","1","2","1","1","2","N1=2,N2=1,N3=2,N4=1,N5=2,N6=1,N7=1,N8=1,N9=1,N10=1,N11=1,N12=2,N13=1,N14=2,N15=2,N16=1,N17=2"
"15","1","1","2","1","1","2","N1=2,N2=1,N3=1,N4=2,N5=2,N6=1,N7=2,N8=1,N9=1,N10=2,N11=2,N12=2,N13=1,N14=1,N15=2,N16=2,N17=2"
"15","1","1","2","1","1","2","N1=2,N2=2,N3=1,N4=2,N5=1,N6=2,N7=2,N8=2,N9=2,N10=1,N11=2,N12=1,N13=2,N14=2,N15=2,N16=2,N17=2"
"16","1","2","2","1","2","2","N1=1,N2=2,N3=1,N4=2,N5=1,N6=1,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=1,N14=2,N15=1,N16=1,N17=1"
"16","1","2","2","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=1,N11=1,N12=1,N13=1,N14=2,N15=2,N16=2,N17=2"
"16","1","2","2","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=1,N13=1,N14=1,N15=1,N16=1,N17=1"
"16","1","2","2","1","2","2","N1=1,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=1,N9=1,N10=1,N11=1,N12=2,N13=2,N14=1,N15=1,N16=2,N17=2"
"16","1","2","2","1","2","2","N1=2,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=1,N11=2,N12=1,N13=1,N14=1,N15=1,N16=2,N17=2"
"16","1","2","2","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=2,N10=2,N11=1,N12=2,N13=1,N14=2,N15=1,N16=1,N17=1"
"16","1","2","2","1","2","2","N1=1,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2,N11=1,N12=2,N13=2,N14=2,N15=1,N16=1,N17=1"
"16","1","2","2","1","2","2","N1=1,N2=1,N3=1,N4=1,N5=2,N6=1,N7=2,N8=1,N9=2,N10=1,N11=2,N12=2,N13=1,N14=1,N15=1,N16=2,N17=1"
"16","1","2","2","1","2","2","N1=2,N2=1,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=1,N12=2,N13=1,N14=2,N15=2,N16=2,N17=2"
"16","1","2","2","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=1,N11=2,N12=1,N13=1,N14=1,N15=1,N16=1,N17=2"
"17","1","2","1","2","2","2","N1=1,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=2,N13=2,N14=1,N15=1,N16=1,N17=1"
"17","1","2","1","2","2","2","N1=2,N2=1,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=1,N12=1,N13=1,N14=1,N15=2,N16=2,N17=1"
"17","1","2","1","2","2","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=1,N11=2,N12=1,N13=2,N14=2,N15=2,N16=1,N17=1"
"17","1","2","1","2","2","2","N1=1,N2=1,N3=1,N4=1,N5=1,N6=1,N7=1,N8=1,N9=2,N10=2,N11=2,N12=2,N13=1,N14=2,N15=2,N16=1,N17=1"
"17","1","2","1","2","2","2","N1=2,N2=1,N3=1,N4=1,N5=2,N6=2,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=1,N16=2,N17=1"
"17","1","2","1","2","2","2","N1=2,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=2,N16=2,N17=2"
"17","1","2","1","2","2","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=1,N7=1,N8=1,N9=1,N10=1,N11=1,N12=2,N13=2,N14=2,N15=2,N16=2,N17=1"
"17","1","2","1","2","2","2","N1=2,N2=1,N3=2,N4=1,N5=2,N6=2,N7=2,N8=1,N9=1,N10=2,N11=1,N12=1,N13=1,N14=2,N15=1,N16=1,N17=2"
"17","1","2","1","2","2","2","N1=1,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=2,N10=1,N11=2,N12=1,N13=1,N14=1,N15=1,N16=2,N17=2"
"17","1","2","1","2","2","2","N1=2,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=2,N16=2,N17=2"
"18","1","1","1","1","2","2","N1=1,N2=2,N3=2,N4=2,N5=2,N6=2,N7=2,N8=2,N9=2,N10=2,N11=1,N12=1,N13=2,N14=2,N15=2,N16=1,N17=2"
"18","1","1","1","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=1,N7=2,N8=1,N9=2,N10=1,N11=1,N12=2,N13=2,N14=1,N15=2,N16=1,N17=2"
"18","1","1","1","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=1,N7=1,N8=1,N9=1,N10=2,N11=2,N12=1,N13=1,N14=2,N15=2,N16=1,N17=2"
"18","1","1","1","1","2","2","N1=1,N2=2,N3=2,N4=2,N5=2,N6=2,N7=2,N8=2,N9=1,N10=1,N11=1,N12=1,N13=2,N14=1,N15=2,N16=1,N17=2"
"18","1","1","1","1","2","2","N1=2,N2=1,N3=2,N4=2,N5=1,N6=1,N7=2,N8=2,N9=1,N10=1,N11=1,N12=1,N13=1,N14=1,N15=1,N16=1,N17=1"
"18","1","1","1","1","2","2","N1=2,N2=2,N3=2,N4=1,N5=1,N6=1,N7=1,N8=1,N9=2,N10=1,N11=1,N12=1,N13=2,N14=1,N15=1,N16=1,N17=2"
"18","1","1","1","1","2","2","N1=1,N2=2,N3=1,N4=1,N5=2,N6=1,N7=2,N8=1,N9=1,N10=1,N11=1,N12=2,N13=1,N14=1,N15=2,N16=2,N17=1"
"18","1","1","1","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=2,N7=2,N8=1,N9=2,N10=2,N11=2,N12=1,N13=2,N14=2,N15=1,N16=2,N17=1"
"18","1","1","1","1","2","2","N1=2,N2=2,N3=1,N4=2,N5=2,N6=2,N7=1,N8=1,N9=1,N10=2,N11=1,N12=2,N13=1,N14=1,N15=2,N16=2,N17=2"
"18","1","1","1","1","2","2","N1=2,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=2,N9=2,N10=1,N11=1,N12=2,N13=1,N14=1,N15=1,N16=1,N17=1"
"19","1","1","2","2","2","2","N1=1,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=2,N13=2,N14=2,N15=2,N16=1,N17=1"
"19","1","1","2","2","2","2","N1=1,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=1,N9=2,N10=2,N11=1,N12=1,N13=1,N14=1,N15=1,N16=1,N17=1"
"19","1","1","2","2","2","2","N1=1,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=1,N9=1,N10=1,N11=2,N12=1,N13=1,N14=2,N15=2,N16=2,N17=2"
"19","1","1","2","2","2","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=1,N14=1,N15=1,N16=2,N17=2"
"19","1","1","2","2","2","2","N1=2,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2,N11=1,N12=1,N13=2,N14=1,N15=2,N16=2,N17=1"
"19","1","1","2","2","2","2","N1=2,N2=1,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=1,N10=1,N11=2,N12=1,N13=1,N14=2,N15=1,N16=1,N17=2"
"19","1","1","2","2","2","2","N1=2,N2=2,N3=1,N4=2,N5=1,N6=1,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=1,N14=1,N15=1,N16=1,N17=1"
"19","1","1","2","2","2","2","N1=2,N2=1,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=1,N13=2,N14=1,N15=1,N16=1,N17=2"
"19","1","1","2","2","2","2","N1=1,N2=1,N3=1,N4=2,N5=2,N6=1,N7=2,N8=2,N9=1,N10=1,N11=2,N12=1,N13=1,N14=2,N15=1,N16=2,N17=1"
"19","1","1","2","2","2","2","N1=2,N2=2,N3=1,N4=1,N5=1,N6=1,N7=1,N8=1,N9=1,N10=1,N11=2,N12=2,N13=1,N14=1,N15=1,N16=2,N17=1"
"20","1","2","1","1","1","2","N1=1,N2=1,N3=2,N4=1,N5=1,N6=1,N7=1,N8=2,N9=2,N10=1,N11=1,N12=2,N13=2,N14=1,N15=1,N16=1,N17=2"
"20","1","2","1","1","1","2","N1=2,N2=2,N3=1,N4=2,N5=1,N6=2,N7=2,N8=1,N9=1,N10=1,N11=2,N12=1,N13=1,N14=2,N15=1,N16=2,N17=2"
"20","1","2","1","1","1","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=2,N13=1,N14=1,N15=1,N16=2,N17=2"
"20","1","2","1","1","1","2","N1=2,N2=1,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=2,N10=1,N11=1,N12=2,N13=2,N14=1,N15=2,N16=1,N17=1"
"20","1","2","1","1","1","2","N1=1,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=2,N9=2,N10=1,N11=2,N12=2,N13=1,N14=2,N15=2,N16=2,N17=2"
"20","1","2","1","1","1","2","N1=1,N2=1,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=2,N10=1,N11=1,N12=2,N13=1,N14=1,N15=1,N16=2,N17=1"
"20","1","2","1","1","1","2","N1=1,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=1,N12=1,N13=1,N14=1,N15=1,N16=2,N17=2"
"20","1","2","1","1","1","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=1,N14=2,N15=2,N16=1,N17=2"
"20","1","2","1","1","1","2","N1=1,N2=1,N3=1,N4=1,N5=1,N6=2,N7=2,N8=2,N9=1,N10=1,N11=1,N12=2,N13=2,N14=2,N15=1,N16=2,N17=2"
"20","1","2","1","1","1","2","N1=1,N2=1,N3=2,N4=1,N5=1,N6=1,N7=2,N8=1,N9=1,N10=2,N11=1,N12=2,N13=1,N14=1,N15=1,N16=2,N17=1"
"21","1","2","2","1","1","2","N1=1,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=2,N14=2,N15=2,N16=1,N17=1"
"21","1","2","2","1","1","2","N1=1,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=2,N14=1,N15=1,N16=2,N17=1"
"21","1","2","2","1","1","2","N1=1,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2,N11=1,N12=1,N13=2,N14=1,N15=1,N16=2,N17=1"
"21","1","2","2","1","1","2","N1=1,N2=1,N3=2,N4=1,N5=2,N6=2,N7=1,N8=1,N9=1,N10=1,N11=1,N12=1,N13=1,N14=1,N15=1,N16=2,N17=2"
"21","1","2","2","1","1","2","N1=1,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=1,N12=1,N13=1,N14=1,N15=2,N16=2,N17=2"
"21","1","2","2","1","1","2","N1=2,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=1,N9=1,N10=2,N11=1,N12=2,N13=2,N14=2,N15=1,N16=1,N17=2"
"21","1","2","2","1","1","2","N1=1,N2=2,N3=1,N4=2,N5=1,N6=1,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=1,N14=1,N15=2,N16=2,N17=2"
"21","1","2","2","1","1","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=1,N13=1,N14=2,N15=2,N16=1,N17=2"
"21","1","2","2","1","1","2","N1=1,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=2,N9=1,N10=2,N11=1,N12=2,N13=1,N14=2,N15=2,N16=2,N17=1"
"21","1","2","2","1","1","2","N1=2,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=1,N12=1,N13=2,N14=1,N15=1,N16=2,N17=1"
"22","1","1","2","1","1","1","N1=1,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=1,N14=2,N15=1,N16=2,N17=2"
"22","1","1","2","1","1","1","N1=1,N2=1,N3=2,N4=1,N5=1,N6=2,N7=2,N8=2,N9=1,N10=1,N11=2,N12=1,N13=2,N14=1,N15=1,N16=2,N17=2"
"22","1","1","2","1","1","1","N1=2,N2=1,N3=2,N4=1,N5=1,N6=1,N7=1,N8=1,N9=1,N10=1,N11=1,N12=1,N13=1,N14=2,N15=1,N16=2,N17=1"
"22","1","1","2","1","1","1","N1=2,N2=1,N3=2,N4=2,N5=2,N6=1,N7=1,N8=1,N9=2,N10=2,N11=1,N12=1,N13=2,N14=1,N15=2,N16=1,N17=1"
"22","1","1","2","1","1","1","N1=1,N2=2,N3=1,N4=2,N5=1,N6=2,N7=1,N8=1,N9=2,N10=1,N11=1,N12=2,N13=1,N14=1,N15=1,N16=2,N17=1"
"22","1","1","2","1","1","1","N1=2,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=1,N9=1,N10=2,N11=1,N12=1,N13=2,N14=1,N15=2,N16=1,N17=2"
"22","1","1","2","1","1","1","N1=1,N2=2,N3=1,N4=1,N5=1,N6=1,N7=1,N8=1,N9=1,N10=2,N11=1,N12=1,N13=2,N14=2,N15=2,N16=2,N17=1"
"22","1","1","2","1","1","1","N1=2,N2=2,N3=1,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=2,N16=1,N17=1"
"22","1","1","2","1","1","1","N1=1,N2=1,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2,N11=2,N12=1,N13=2,N14=2,N15=1,N16=2,N17=1"
"22","1","1","2","1","1","1","N1=2,N2=1,N3=2,N4=1,N5=2,N6=2,N7=1,N8=1,N9=1,N10=2,N11=1,N12=2,N13=1,N14=2,N15=2,N16=1,N17=1"
"23","1","2","2","2","2","1","N1=1,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=1,N14=1,N15=1,N16=1,N17=2"
"23","1","2","2","2","2","1","N1=2,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=1,N11=2,N12=1,N13=2,N14=1,N15=2,N16=1,N17=2"
"23","1","2","2","2","2","1","N1=1,N2=1,N3=1,N4=2,N5=2,N6=2,N7=2,N8=2,N9=1,N10=1,N11=2,N12=1,N13=1,N14=2,N15=1,N16=2,N17=1"
"23","1","2","2","2","2","1","N1=2,N2=2,N3=1,N4=2,N5=1,N6=1,N7=1,N8=1,N9=1,N10=1,N11=2,N12=2,N13=1,N14=2,N15=1,N16=2,N17=1"
"23","1","2","2","2","2","1","N1=2,N2=2,N3=1,N4=1,N5=2,N6=2,N7=1,N8=1,N9=1,N10=2,N11=2,N12=1,N13=2,N14=1,N15=1,N16=1,N17=2"
"23","1","2","2","2","2","1","N1=1,N2=1,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=2,N12=2,N13=2,N14=1,N15=2,N16=1,N17=1"
"23","1","2","2","2","2","1","N1=2,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=1,N9=1,N10=2,N11=1,N12=1,N13=1,N14=2,N15=1,N16=2,N17=1"
"23","1","2","2","2","2","1","N1=2,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=2,N9=1,N10=2,N11=1,N12=1,N13=2,N14=1,N15=1,N16=2,N17=1"
"23","1","2","2","2","2","1","N1=1,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=2,N12=1,N13=2,N14=2,N15=1,N16=2,N17=2"
"23","1","2","2","2","2","1","N1=2,N2=1,N3=2,N4=2,N5=2,N6=1,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=1,N14=1,N15=1,N16=1,N17=2"
"24","1","2","1","1","2","1","N1=1,N2=2,N3=2,N4=1,N5=1,N6=1,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=2,N14=1,N15=1,N16=1,N17=1"
"24","1","2","1","1","2","1","N1=2,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2,N11=2,N12=1,N13=1,N14=2,N15=2,N16=2,N17=2"
"24","1","2","1","1","2","1","N1=2,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=2,N14=2,N15=2,N16=1,N17=2"
"24","1","2","1","1","2","1","N1=1,N2=1,N3=2,N4=1,N5=1,N6=2,N7=2,N8=1,N9=2,N10=2,N11=2,N12=2,N13=1,N14=2,N15=1,N16=2,N17=2"
"24","1","2","1","1","2","1","N1=1,N2=1,N3=2,N4=1,N5=2,N6=2,N7=1,N8=1,N9=1,N10=2,N11=1,N12=2,N13=1,N14=2,N15=1,N16=1,N17=1"
"24","1","2","1","1","2","1","N1=1,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1,N11=2,N12=2,N13=2,N14=1,N15=2,N16=2,N17=1"
"24","1","2","1","1","2","1","N1=1,N2=1,N3=2,N4=1,N5=1,N6=1,N7=1,N8=1,N9=2,N10=1,N11=1,N12=1,N13=1,N14=2,N15=1,N16=2,N17=2"
"24","1","2","1","1","2","1","N1=2,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2,N11=1,N12=2,N13=1,N14=2,N15=1,N16=2,N17=2"
"24","1","2","1","1","2","1","N1=2,N2=1,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=1,N10=1,N11=2,N12=1,N13=1,N14=2,N15=1,N16=1,N17=2"
"24","1","2","1","1","2","1","N1=1,N2=2,N3=1,N4=2,N5=1,N6=1,N7=1,N8=1,N9=2,N10=2,N11=1,N12=2,N13=2,N14=2,N15=1,N16=1,N17=1"
"25","1","2","1","1","2","1","N1=1,N2=2,N3=2,N4=1,N5=2,N6=1,N7=2,N8=2,N9=1,N10=2,N11=1,N12=2,N13=2,N14=2,N15=1,N16=1,N17=1"
"25","1","2","1","1","2","1","N1=2,N2=1,N3=2,N4=1,N5=1,N6=2,N7=2,N8=1,N9=1,N10=2,N11=1,N12=2,N13=2,N14=1,N15=1,N16=2,N17=1"
"25","1","2","1","1","2","1","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=2,N10=2,N11=2,N12=1,N13=1,N14=2,N15=1,N16=1,N17=2"
"25","1","2","1","1","2","1","N1=2,N2=1,N3=1,N4=1,N5=1,N6=1,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=1,N16=2,N17=2"
"25","1","2","1","1","2","1","N1=2,N2=1,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=2,N10=1,N11=1,N12=2,N13=2,N14=2,N15=1,N16=2,N17=1"
"25","1","2","1","1","2","1","N1=2,N2=2,N3=1,N4=1,N5=1,N6=1,N7=1,N8=1,N9=2,N10=2,N11=2,N12=2,N13=2,N14=2,N15=1,N16=2,N17=2"
"25","1","2","1","1","2","1","N1=2,N2=2,N3=1,N4=2,N5=1,N6=1,N7=1,N8=1,N9=1,N10=1,N11=2,N12=2,N13=2,N14=1,N15=1,N16=2,N17=2"
"25","1","2","1","1","2","1","N1=2,N2=1,N3=2,N4=1,N5=1,N6=2,N7=2,N8=2,N9=2,N10=2,N11=1,N12=1,N13=1,N14=1,N15=2,N16=2,N17=1"
"25","1","2","1","1","2","1","N1=2,N2=1,N3=1,N4=2,N5=1,N6=1,N7=2,N8=2,N9=1,N10=1,N11=2,N12=1,N13=2,N14=2,N15=1,N16=2,N17=1"
"25","1","2","1","1","2","1","N1=2,N2=2,N3=1,N4=1,N5=2,N6=2,N7=2,N8=1,N9=2,N10=1,N11=2,N12=2,N13=2,N14=1,N15=1,N16=2,N17=1"
"26","1","1","2","1","2","1","N1=1,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=2,N14=1,N15=1,N16=1,N17=1"
"26","1","1","2","1","2","1","N1=1,N2=1,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2,N11=2,N12=2,N13=1,N14=1,N15=2,N16=1,N17=1"
"26","1","1","2","1","2","1","N1=2,N2=2,N3=1,N4=1,N5=2,N6=1,N7=1,N8=1,N9=1,N10=2,N11=1,N12=2,N13=1,N14=1,N15=2,N16=1,N17=1"
"26","1","1","2","1","2","1","N1=2,N2=2,N3=2,N4=2,N5=1,N6=1,N7=1,N8=2,N9=1,N10=2,N11=1,N12=1,N13=2,N14=2,N15=1,N16=2,N17=1"
"26","1","1","2","1","2","1","N1=2,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=1,N14=2,N15=2,N16=1,N17=2"
"26","1","1","2","1","2","1","N1=1,N2=2,N3=1,N4=2,N5=1,N6=2,N7=1,N8=2,N9=2,N10=2,N11=1,N12=2,N13=2,N14=2,N15=1,N16=1,N17=1"
"26","1","1","2","1","2","1","N1=1,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=2,N9=2,N10=2,N11=2,N12=2,N13=1,N14=2,N15=1,N16=2,N17=1"
"26","1","1","2","1","2","1","N1=1,N2=1,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=2,N10=2,N11=2,N12=2,N13=2,N14=2,N15=1,N16=1,N17=2"
"26","1","1","2","1","2","1","N1=2,N2=1,N3=2,N4=1,N5=1,N6=2,N7=1,N8=1,N9=2,N10=1,N11=2,N12=1,N13=1,N14=2,N15=2,N16=2,N17=1"
"26","1","1","2","1","2","1","N1=2,N2=1,N3=2,N4=1,N5=1,N6=2,N7=2,N8=1,N9=2,N10=2,N11=2,N12=2,N13=1,N14=1,N15=1,N16=2,N17=1"
"27","1","2","2","2","2","1","N1=2,N2=2,N3=2,N4=1,N5=1,N6=2,N7=2,N8=2,N9=2,N10=2,N11=2,N12=2,N13=1,N14=2,N15=1,N16=2,N17=2"
"27","1","2","2","2","2","1","N1=2,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=2,N9=1,N10=2,N11=1,N12=2,N13=1,N14=2,N15=2,N16=1,N17=2"
"27","1","2","2","2","2","1","N1=2,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=2,N16=2,N17=2"
"27","1","2","2","2","2","1","N1=2,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=1,N13=1,N14=2,N15=2,N16=1,N17=2"
"27","1","2","2","2","2","1","N1=2,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=2,N12=2,N13=2,N14=2,N15=2,N16=2,N17=1"
"27","1","2","2","2","2","1","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=2,N8=1,N9=2,N10=1,N11=1,N12=1,N13=1,N14=1,N15=1,N16=1,N17=2"
"27","1","2","2","2","2","1","N1=2,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=1,N13=1,N14=1,N15=1,N16=1,N17=2"
"27","1","2","2","2","2","1","N1=1,N2=2,N3=1,N4=1,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2,N11=1,N12=2,N13=2,N14=1,N15=1,N16=2,N17=1"
"27","1","2","2","2","2","1","N1=1,N2=2,N3=2,N4=1,N5=1,N6=2,N7=1,N8=2,N9=1,N10=1,N11=2,N12=1,N13=2,N14=2,N15=1,N16=2,N17=1"
"27","1","2","2","2","2","1","N1=1,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=2,N10=2,N11=1,N12=2,N13=1,N14=1,N15=2,N16=1,N17=2"
"28","1","2","1","1","2","2","N1=2,N2=2,N3=2,N4=1,N5=2,N6=2,N7=2,N8=2,N9=2,N10=1,N11=2,N12=2,N13=1,N14=1,N15=1,N16=1,N17=1"
"28","1","2","1","1","2","2","N1=1,N2=2,N3=2,N4=1,N5=1,N6=1,N7=1,N8=2,N9=2,N10=1,N11=1,N12=2,N13=2,N14=2,N15=1,N16=2,N17=2"
"28","1","2","1","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=1,N11=2,N12=2,N13=1,N14=1,N15=2,N16=2,N17=1"
"28","1","2","1","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=2,N9=2,N10=1,N11=2,N12=2,N13=1,N14=1,N15=2,N16=2,N17=2"
"28","1","2","1","1","2","2","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=1,N10=1,N11=2,N12=2,N13=1,N14=2,N15=2,N16=1,N17=1"
"28","1","2","1","1","2","2","N1=2,N2=2,N3=1,N4=1,N5=1,N6=1,N7=1,N8=1,N9=2,N10=2,N11=1,N12=1,N13=2,N14=1,N15=2,N16=1,N17=2"
